trade_date,spot,ivol,tau,option_price,delta,gamma,theta,vega,target_qty,current_qty,diff_qty,cash_position,portfolio_value,option_liability,replication_error,realized_pnl,unrealized_pnl,action
4 November 2025,556.967672,24.491642,1.120548,53.153689,0.519489,0.002761,-0.099359,2.350482,51.948932,51.948932,51.948932,-202727.951849,-173794.075902,5315.368949,-179109.444851,0.000000,0.000000,BUY
5 November 2025,554.238772,24.491642,1.117808,53.146922,0.507675,0.002779,-0.098612,2.337358,50.767504,0.000000,50.767504,-202727.951849,-202727.951849,5314.692206,-208042.644055,0.000000,0.000000,HOLD
6 November 2025,549.280380,24.491642,1.115068,48.633383,0.516558,0.002808,-0.097116,2.313573,51.655846,0.000000,51.655846,-202727.951849,-202727.951849,4863.338335,-207591.290184,0.000000,0.000000,HOLD
7 November 2025,553.302527,24.491642,1.112329,51.111712,0.519398,0.002791,-0.098477,2.327934,51.939787,0.000000,51.939787,-202727.951849,-202727.951849,5111.171163,-207839.123012,0.000000,0.000000,HOLD
8 November 2025,550.826994,24.491642,1.109589,48.686754,0.507020,0.002807,-0.097768,2.314670,50.702047,0.000000,50.702047,-202727.951849,-202727.951849,4868.675425,-207596.627274,0.000000,0.000000,HOLD
9 November 2025,541.207850,24.491642,1.106849,46.135605,0.488166,0.002852,-0.094580,2.264614,48.816588,48.816588,48.816588,-229147.872374,-202727.951849,4613.560475,-207341.512324,0.000000,0.000000,BUY
10 November 2025,541.692616,24.491642,1.104110,41.767285,0.443880,0.002854,-0.094821,2.264285,44.388011,0.000000,44.388011,-229147.872374,-229147.872374,4176.728515,-233324.600889,0.000000,0.000000,HOLD
11 November 2025,538.520768,24.491642,1.101370,47.325580,0.465344,0.002868,-0.093744,2.243573,46.534375,0.000000,46.534375,-229147.872374,-229147.872374,4732.558006,-233880.430380,0.000000,0.000000,HOLD
12 November 2025,546.894952,24.491642,1.098630,43.959408,0.491788,0.002839,-0.096768,2.285026,49.178800,0.000000,49.178800,-229147.872374,-229147.872374,4395.940828,-233543.813202,0.000000,0.000000,HOLD
13 November 2025,545.683265,24.491642,1.095890,47.065885,0.483971,0.002848,-0.096428,2.276150,48.397085,0.000000,48.397085,-229147.872374,-229147.872374,4706.588517,-233854.460891,0.000000,0.000000,HOLD
14 November 2025,544.506757,24.491642,1.093151,45.270841,0.492259,0.002856,-0.096092,2.267259,49.225927,49.225927,49.225927,-255951.722236,-229147.872374,4527.084093,-233674.956467,0.000000,0.000000,BUY
15 November 2025,549.424579,24.491642,1.090411,50.333701,0.507516,0.002838,-0.097843,2.288137,50.751556,0.000000,50.751556,-255951.722236,-255951.722236,5033.370132,-260985.092368,0.000000,0.000000,HOLD
16 November 2025,557.880613,24.491642,1.087671,51.864229,0.521051,0.002798,-0.100613,2.319762,52.105116,0.000000,52.105116,-255951.722236,-255951.722236,5186.422909,-261138.145145,0.000000,0.000000,HOLD
17 November 2025,551.455070,24.491642,1.084932,41.887500,0.465564,0.002836,-0.098668,2.291349,46.556435,0.000000,46.556435,-255951.722236,-255951.722236,4188.749981,-260140.472217,0.000000,0.000000,HOLD
18 November 2025,570.571535,24.491642,1.082192,56.454045,0.547657,0.002724,-0.104358,2.350637,54.765697,0.000000,54.765697,-255951.722236,-255951.722236,5645.404517,-261597.126753,0.000000,0.000000,HOLD
19 November 2025,576.367994,24.491642,1.079452,61.672988,0.573075,0.002685,-0.105891,2.358512,57.307505,57.307505,57.307505,-288981.933978,-255951.722236,6167.298768,-262119.021004,0.000000,0.000000,BUY
20 November 2025,588.647142,24.491642,1.076712,68.801816,0.592709,0.002589,-0.108640,2.366135,59.270908,0.000000,59.270908,-288981.933978,-288981.933978,6880.181644,-295862.115621,0.000000,0.000000,HOLD
21 November 2025,590.662400,24.491642,1.073973,68.407947,0.601693,0.002576,-0.109126,2.363569,60.169307,0.000000,60.169307,-288981.933978,-288981.933978,6840.794678,-295822.728655,0.000000,0.000000,HOLD
22 November 2025,591.337446,24.491642,1.071233,71.647245,0.608478,0.002573,-0.109354,2.360804,60.847776,0.000000,60.847776,-288981.933978,-288981.933978,7164.724501,-296146.658479,0.000000,0.000000,HOLD
23 November 2025,594.864314,24.491642,1.068493,72.142073,0.613452,0.002545,-0.110088,2.357099,61.345201,0.000000,61.345201,-288981.933978,-288981.933978,7214.207291,-296196.141268,0.000000,0.000000,HOLD
24 November 2025,600.414691,24.491642,1.065753,75.747713,0.634802,0.002498,-0.111096,2.350259,63.480180,63.480180,63.480180,-327096.366815,-288981.933978,7574.771270,-296556.705248,0.000000,0.000000,BUY
25 November 2025,588.932378,24.491642,1.063014,67.103800,0.593717,0.002605,-0.109210,2.352512,59.371689,0.000000,59.371689,-327096.366815,-327096.366815,6710.379977,-333806.746792,0.000000,0.000000,HOLD
26 November 2025,585.094943,24.491642,1.060274,62.274872,0.583551,0.002642,-0.108540,2.348321,58.355100,0.000000,58.355100,-327096.366815,-327096.366815,6227.487190,-333323.854005,0.000000,0.000000,HOLD
27 November 2025,578.828764,24.491642,1.057534,62.395016,0.564437,0.002696,-0.107257,2.339724,56.443688,0.000000,56.443688,-327096.366815,-327096.366815,6239.501631,-333335.868445,0.000000,0.000000,HOLD
28 November 2025,576.813946,24.491642,1.054795,58.454058,0.545745,0.002716,-0.106880,2.334119,54.574501,0.000000,54.574501,-327096.366815,-327096.366815,5845.405764,-332941.772578,0.000000,0.000000,HOLD
29 November 2025,576.515903,24.491642,1.052055,61.766911,0.569695,0.002722,-0.106907,2.330854,56.969531,56.969531,56.969531,-359940.207424,-327096.366815,6176.691122,-333273.057937,0.000000,0.000000,BUY
30 November 2025,570.690999,24.491642,1.049315,57.117700,0.547364,0.002768,-0.105525,2.317077,54.736370,0.000000,54.736370,-359940.207424,-359940.207424,5711.770050,-365651.977474,0.000000,0.000000,HOLD
1 December 2025,559.396263,24.491642,1.046575,51.153933,0.515067,0.002845,-0.102370,2.281760,51.506693,0.000000,51.506693,-359940.207424,-359940.207424,5115.393285,-365055.600708,0.000000,0.000000,HOLD
2 December 2025,564.299345,24.491642,1.043836,49.287293,0.525596,0.002819,-0.103935,2.294780,52.559608,0.000000,52.559608,-359940.207424,-359940.207424,4928.729319,-364868.936743,0.000000,0.000000,HOLD
3 December 2025,571.092679,24.491642,1.041096,50.849783,0.538174,0.002777,-0.105924,2.309398,53.817381,0.000000,53.817381,-359940.207424,-359940.207424,5084.978347,-365025.185771,0.000000,0.000000,HOLD
4 December 2025,572.388141,24.491642,1.038356,51.573116,0.530272,0.002772,-0.106364,2.309277,53.027165,53.027165,53.027165,-390292.328081,-359940.207424,5157.311619,-365097.519043,0.000000,0.000000,BUY
5 December 2025,577.558084,24.491642,1.035616,60.195988,0.556374,0.002737,-0.107767,2.315472,55.637351,0.000000,55.637351,-390292.328081,-390292.328081,6019.598835,-396311.926916,0.000000,0.000000,HOLD
6 December 2025,579.369310,24.491642,1.032877,59.194538,0.564824,0.002726,-0.108303,2.315094,56.482414,0.000000,56.482414,-390292.328081,-390292.328081,5919.453841,-396211.781922,0.000000,0.000000,HOLD
7 December 2025,584.331503,24.491642,1.030137,65.705961,0.582991,0.002690,-0.109530,2.317135,58.299116,0.000000,58.299116,-390292.328081,-390292.328081,6570.596119,-396862.924200,0.000000,0.000000,HOLD
8 December 2025,593.143409,24.491642,1.027397,72.767226,0.613336,0.002617,-0.111401,2.316315,61.333605,0.000000,61.333605,-390292.328081,-390292.328081,7276.722594,-397569.050675,0.000000,0.000000,HOLD
9 December 2025,591.890545,24.491642,1.024658,63.428372,0.593109,0.002632,-0.111279,2.313740,59.310880,59.310880,59.310880,-425397.876968,-390292.328081,6342.837236,-396635.165317,0.000000,0.000000,BUY
10 December 2025,586.105278,24.491642,1.021918,65.619098,0.585163,0.002686,-0.110233,2.309754,58.516293,0.000000,58.516293,-425397.876968,-425397.876968,6561.909799,-431959.786766,0.000000,0.000000,HOLD
11 December 2025,584.286376,24.491642,1.019178,59.154036,0.572055,0.002706,-0.109951,2.305788,57.205476,0.000000,57.205476,-425397.876968,-425397.876968,5915.403575,-431313.280542,0.000000,0.000000,HOLD
12 December 2025,593.620209,24.491642,1.016438,61.656727,0.592438,0.002628,-0.111935,2.304959,59.243762,0.000000,59.243762,-425397.876968,-425397.876968,6165.672697,-431563.549664,0.000000,0.000000,HOLD
13 December 2025,602.938356,24.491642,1.013699,72.589484,0.622390,0.002543,-0.113586,2.294891,62.239008,0.000000,62.239008,-425397.876968,-425397.876968,7258.948444,-432656.825411,0.000000,0.000000,HOLD
14 December 2025,607.912829,24.491642,1.010959,82.774476,0.641657,0.002497,-0.114389,2.284589,64.165727,64.165727,64.165727,-464405.045496,-425397.876968,8277.447633,-433675.324601,0.000000,0.000000,BUY
15 December 2025,595.796755,24.491642,1.008219,72.520169,0.618311,0.002619,-0.112665,2.295616,61.831075,0.000000,61.831075,-464405.045496,-464405.045496,7252.016879,-471657.062376,0.000000,0.000000,HOLD
16 December 2025,604.043498,24.491642,1.005479,79.670141,0.640754,0.002543,-0.114096,2.284996,64.075374,0.000000,64.075374,-464405.045496,-464405.045496,7967.014140,-472372.059636,0.000000,0.000000,HOLD
17 December 2025,588.447533,24.491642,1.002740,67.919712,0.600795,0.002694,-0.111496,2.290809,60.079535,0.000000,60.079535,-464405.045496,-464405.045496,6791.971164,-471197.016661,0.000000,0.000000,HOLD
18 December 2025,594.415507,24.491642,1.000000,65.634005,0.600627,0.002644,-0.112764,2.287717,60.062706,0.000000,60.062706,-464405.045496,-464405.045496,6563.400527,-470968.446023,0.000000,0.000000,HOLD
19 December 2025,587.369084,24.491642,0.997260,66.372027,0.587663,0.002711,-0.111498,2.284711,58.766332,58.766332,58.766332,-498922.571865,-464405.045496,6637.202710,-471042.248207,0.000000,0.000000,BUY
20 December 2025,589.904426,24.491642,0.994521,56.785095,0.582561,0.002693,-0.112133,2.282532,58.256058,0.000000,58.256058,-498922.571865,-498922.571865,5678.509482,-504601.081347,0.000000,0.000000,HOLD
21 December 2025,585.298465,24.491642,0.991781,63.523629,0.581072,0.002737,-0.111280,2.277861,58.107171,0.000000,58.107171,-498922.571865,-498922.571865,6352.362876,-505274.934741,0.000000,0.000000,HOLD
22 December 2025,583.219978,24.491642,0.989041,66.127773,0.593570,0.002759,-0.110927,2.273370,59.357005,0.000000,59.357005,-498922.571865,-498922.571865,6612.777260,-505535.349126,0.000000,0.000000,HOLD
23 December 2025,573.014755,24.491642,0.986301,59.959099,0.559381,0.002844,-0.108486,2.255351,55.938069,0.000000,55.938069,-498922.571865,-498922.571865,5995.909895,-504918.481760,0.000000,0.000000,HOLD
24 December 2025,580.140385,24.491642,0.983562,54.153132,0.560368,0.002793,-0.110426,2.264256,56.036776,56.036776,56.036776,-531431.768408,-498922.571865,5415.313218,-504337.885083,0.000000,0.000000,BUY
25 December 2025,579.719659,24.491642,0.980822,60.061863,0.563102,0.002800,-0.110436,2.260792,56.310209,0.000000,56.310209,-531431.768408,-531431.768408,6006.186252,-537437.954661,0.000000,0.000000,HOLD
26 December 2025,584.073797,24.491642,0.978082,62.226473,0.576429,0.002769,-0.111576,2.262461,57.642906,0.000000,57.642906,-531431.768408,-531431.768408,6222.647270,-537654.415678,0.000000,0.000000,HOLD
27 December 2025,597.684103,24.491642,0.975342,76.923109,0.620615,0.002649,-0.114403,2.260206,62.061477,0.000000,62.061477,-531431.768408,-531431.768408,7692.310875,-539124.079283,0.000000,0.000000,HOLD
28 December 2025,589.885245,24.491642,0.972603,64.093092,0.593501,0.002726,-0.113061,2.259434,59.350108,0.000000,59.350108,-531431.768408,-531431.768408,6409.309202,-537841.077610,0.000000,0.000000,HOLD
29 December 2025,592.163947,24.491642,0.969863,67.146276,0.600313,0.002709,-0.113634,2.256601,60.031261,60.031261,60.031261,-566980.116898,-531431.768408,6714.627575,-538146.395983,0.000000,0.000000,BUY
30 December 2025,593.634504,24.491642,0.967123,70.032158,0.605682,0.002700,-0.114036,2.253440,60.568213,0.000000,60.568213,-566980.116898,-566980.116898,7003.215825,-573983.332722,0.000000,0.000000,HOLD
31 December 2025,582.963990,24.491642,0.964384,61.758147,0.590811,0.002799,-0.111898,2.246819,59.081055,0.000000,59.081055,-566980.116898,-566980.116898,6175.814676,-573155.931574,0.000000,0.000000,HOLD
1 January 2026,587.548767,24.491642,0.961644,56.651158,0.573656,0.002764,-0.113047,2.247056,57.365584,0.000000,57.365584,-566980.116898,-566980.116898,5665.115812,-572645.232710,0.000000,0.000000,HOLD
2 January 2026,588.596001,24.491642,0.958904,60.726629,0.587429,0.002759,-0.113390,2.244512,58.742857,0.000000,58.742857,-566980.116898,-566980.116898,6072.662935,-573052.779833,0.000000,0.000000,HOLD
3 January 2026,591.349025,24.491642,0.956164,61.315801,0.589637,0.002738,-0.114077,2.242027,58.963714,58.963714,58.963714,-601848.251401,-566980.116898,6131.580115,-573111.697013,0.000000,0.000000,BUY
4 January 2026,596.740247,24.491642,0.953425,69.168555,0.612941,0.002691,-0.115218,2.237553,61.294066,0.000000,61.294066,-601848.251401,-601848.251401,6916.855471,-608765.106872,0.000000,0.000000,HOLD
5 January 2026,603.630447,24.491642,0.950685,67.254640,0.621881,0.002626,-0.116468,2.228081,62.188127,0.000000,62.188127,-601848.251401,-601848.251401,6725.464029,-608573.715430,0.000000,0.000000,HOLD
6 January 2026,592.412914,24.491642,0.947945,63.565396,0.594496,0.002741,-0.114657,2.233153,59.449604,0.000000,59.449604,-601848.251401,-601848.251401,6356.539559,-608204.790960,0.000000,0.000000,HOLD
7 January 2026,585.228336,24.491642,0.945205,62.016561,0.577593,0.002810,-0.113253,2.227974,57.759261,0.000000,57.759261,-601848.251401,-601848.251401,6201.656131,-608049.907532,0.000000,0.000000,HOLD
8 January 2026,584.463479,24.491642,0.942466,59.323999,0.561992,0.002821,-0.113198,2.224404,56.199235,56.199235,56.199235,-634694.651937,-601848.251401,5932.399919,-607780.651320,0.000000,0.000000,BUY
9 January 2026,574.103876,24.491642,0.939726,50.569482,0.542917,0.002909,-0.110669,2.206612,54.291653,0.000000,54.291653,-634694.651937,-634694.651937,5056.948183,-639751.600120,0.000000,0.000000,HOLD
10 January 2026,571.083925,24.491642,0.936986,48.559279,0.532251,0.002935,-0.109919,2.196814,53.225137,0.000000,53.225137,-634694.651937,-634694.651937,4855.927863,-639550.579800,0.000000,0.000000,HOLD
11 January 2026,576.628771,24.491642,0.934247,55.449813,0.551110,0.002899,-0.111593,2.205325,55.110986,0.000000,55.110986,-634694.651937,-634694.651937,5544.981302,-640239.633240,0.000000,0.000000,HOLD
12 January 2026,574.115351,24.491642,0.931507,49.835490,0.521752,0.002922,-0.111019,2.197476,52.175178,0.000000,52.175178,-634694.651937,-634694.651937,4983.549001,-639678.200938,0.000000,0.000000,HOLD
13 January 2026,567.834465,24.491642,0.928767,48.536645,0.515156,0.002971,-0.109275,2.179014,51.515585,51.515585,51.515585,-663946.976561,-634694.651937,4853.664498,-639548.316435,0.000000,0.000000,BUY
14 January 2026,565.478612,24.491642,0.926027,47.505471,0.519603,0.002991,-0.108641,2.168865,51.960267,0.000000,51.960267,-663946.976561,-663946.976561,4750.547079,-668697.523641,0.000000,0.000000,HOLD
15 January 2026,568.852268,24.491642,0.923288,52.421580,0.535335,0.002973,-0.109814,2.175620,53.533495,0.000000,53.533495,-663946.976561,-663946.976561,5242.158007,-669189.134569,0.000000,0.000000,HOLD
16 January 2026,566.996531,24.491642,0.920548,48.076271,0.527448,0.002990,-0.109348,2.167222,52.744761,0.000000,52.744761,-663946.976561,-663946.976561,4807.627090,-668754.603652,0.000000,0.000000,HOLD
17 January 2026,559.662952,24.491642,0.917808,42.130651,0.486758,0.003038,-0.107007,2.138998,48.675766,0.000000,48.675766,-663946.976561,-663946.976561,4213.065064,-668160.041625,0.000000,0.000000,HOLD
18 January 2026,550.090727,24.491642,0.915068,45.561706,0.482676,0.003086,-0.103534,2.092943,48.267560,48.267560,48.267560,-690498.513513,-663946.976561,4556.170624,-668503.147186,0.000000,0.000000,BUY
19 January 2026,541.375183,24.491642,0.912329,33.922891,0.451978,0.003116,-0.100010,2.040745,45.197827,0.000000,45.197827,-690498.513513,-690498.513513,3392.289100,-693890.802613,0.000000,0.000000,HOLD
20 January 2026,542.279366,24.491642,0.909589,36.487955,0.441134,0.003118,-0.100486,2.042859,44.113379,0.000000,44.113379,-690498.513513,-690498.513513,3648.795502,-694147.309014,0.000000,0.000000,HOLD
21 January 2026,541.237059,24.491642,0.906849,42.059276,0.477865,0.003125,-0.100118,2.033090,47.786502,0.000000,47.786502,-690498.513513,-690498.513513,4205.927571,-694704.441083,0.000000,0.000000,HOLD
22 January 2026,554.920775,24.491642,0.904110,42.482425,0.487655,0.003084,-0.105796,2.102938,48.765464,0.000000,48.765464,-690498.513513,-690498.513513,4248.242524,-694746.756037,0.000000,0.000000,HOLD
23 January 2026,549.161160,24.491642,0.901370,41.843041,0.445494,0.003112,-0.103637,2.071572,44.549370,44.549370,44.549370,-714963.296962,-690498.513513,4184.304100,-694682.817613,0.000000,0.000000,BUY
24 January 2026,542.837432,24.491642,0.898630,36.736692,0.430708,0.003134,-0.101073,2.032614,43.070773,0.000000,43.070773,-714963.296962,-714963.296962,3673.669235,-718636.966197,0.000000,0.000000,HOLD
25 January 2026,538.909986,24.491642,0.895890,40.216411,0.446765,0.003146,-0.099416,2.004587,44.676487,0.000000,44.676487,-714963.296962,-714963.296962,4021.641149,-718984.938111,0.000000,0.000000,HOLD
26 January 2026,535.605760,24.491642,0.893151,31.799560,0.410178,0.003154,-0.097975,1.978947,41.017844,0.000000,41.017844,-714963.296962,-714963.296962,3179.955955,-718143.252917,0.000000,0.000000,HOLD
27 January 2026,544.372878,24.491642,0.890411,40.180571,0.452895,0.003143,-0.102004,2.031489,45.289547,0.000000,45.289547,-714963.296962,-714963.296962,4018.057127,-718981.354089,0.000000,0.000000,HOLD
28 January 2026,529.997045,24.491642,0.887671,24.880934,0.349340,0.003162,-0.095427,1.931216,34.934043,34.934043,34.934043,-733478.236326,-714963.296962,2488.093360,-717451.390322,0.000000,0.000000,BUY
29 January 2026,529.832908,24.491642,0.884932,29.894986,0.415537,0.003166,-0.095415,1.926371,41.553700,0.000000,41.553700,-733478.236326,-733478.236326,2989.498617,-736467.734943,0.000000,0.000000,HOLD
30 January 2026,529.749556,24.491642,0.882192,30.010618,0.428927,0.003170,-0.095442,1.922128,42.892728,0.000000,42.892728,-733478.236326,-733478.236326,3001.061779,-736479.298105,0.000000,0.000000,HOLD
31 January 2026,522.659689,24.491642,0.879452,28.124138,0.393666,0.003164,-0.091879,1.861523,39.366618,0.000000,39.366618,-733478.236326,-733478.236326,2812.413830,-736290.650156,0.000000,0.000000,HOLD
1 February 2026,528.188275,24.491642,0.876712,27.801596,0.388976,0.003176,-0.094794,1.902798,38.897645,0.000000,38.897645,-733478.236326,-733478.236326,2780.159590,-736258.395916,0.000000,0.000000,HOLD
2 February 2026,531.315353,24.491642,0.873973,31.086318,0.386396,0.003183,-0.096431,1.923120,38.639625,38.639625,38.639625,-754008.062554,-733478.236326,3108.631836,-736586.868162,0.000000,0.000000,BUY
3 February 2026,526.198629,24.491642,0.871233,26.655825,0.383967,0.003181,-0.093906,1.879635,38.396739,0.000000,38.396739,-754008.062554,-754008.062554,2665.582522,-756673.645076,0.000000,0.000000,HOLD
4 February 2026,528.551274,24.491642,0.868493,32.105334,0.390426,0.003188,-0.095181,1.894668,39.042615,0.000000,39.042615,-754008.062554,-754008.062554,3210.533415,-757218.595969,0.000000,0.000000,HOLD
5 February 2026,528.137093,24.491642,0.865753,31.798224,0.407674,0.003192,-0.095036,1.887740,40.767407,0.000000,40.767407,-754008.062554,-754008.062554,3179.822387,-757187.884942,0.000000,0.000000,HOLD
6 February 2026,526.527557,24.491642,0.863014,20.840763,0.350884,0.003193,-0.094269,1.871197,35.088387,0.000000,35.088387,-754008.062554,-754008.062554,2084.076304,-756092.138858,0.000000,0.000000,HOLD
7 February 2026,526.009056,24.491642,0.860274,25.632951,0.386715,0.003196,-0.094062,1.863274,38.671505,38.671505,38.671505,-774349.624316,-754008.062554,2563.295096,-756571.357650,0.000000,0.000000,BUY
8 February 2026,533.264632,24.491642,0.857534,34.351301,0.451971,0.003208,-0.097845,1.915794,45.197122,0.000000,45.197122,-774349.624316,-774349.624316,3435.130058,-777784.754374,0.000000,0.000000,HOLD
9 February 2026,543.173920,24.491642,0.854795,32.028169,0.411859,0.003204,-0.102661,1.979126,41.185941,0.000000,41.185941,-774349.624316,-774349.624316,3202.816866,-777552.441181,0.000000,0.000000,HOLD
10 February 2026,553.599359,24.491642,0.852055,34.301718,0.449975,0.003179,-0.107272,2.033152,44.997464,0.000000,44.997464,-774349.624316,-774349.624316,3430.171760,-777779.796076,0.000000,0.000000,HOLD
11 February 2026,536.174909,24.491642,0.849315,29.086314,0.394604,0.003220,-0.099521,1.925794,39.460385,0.000000,39.460385,-774349.624316,-774349.624316,2908.631418,-777258.255734,0.000000,0.000000,HOLD
12 February 2026,544.728176,24.491642,0.846575,35.880079,0.441212,0.003215,-0.103650,1.977979,44.121217,44.121217,44.121217,-798383.694396,-774349.624316,3588.007891,-777937.632207,0.000000,0.000000,BUY
