trade_date,spot,ivol,tau,option_price,delta,gamma,theta,vega,target_qty,current_qty,diff_qty,cash_position,portfolio_value,option_liability,replication_error,realized_pnl,unrealized_pnl,action
26 October 2025,553.184221,24.491642,1.145205,50.580016,0.507066,0.002751,-0.097524,2.361312,50.706640,49.705092,1.001548,-22057.773689,5438.298944,5058.001576,380.297368,-135.221473,-974.585475,HOLD
27 October 2025,566.934947,24.491642,1.142466,57.708750,0.544090,0.002672,-0.101474,2.402712,54.409027,54.409027,4.703935,-24724.598726,6121.780052,5770.875031,350.905021,-135.221473,-318.653576,BUY
28 October 2025,563.155698,24.491642,1.139726,55.571123,0.533675,0.002700,-0.100555,2.389945,53.367484,54.409027,-1.041543,-24724.598726,5916.154805,5557.112251,359.042554,-135.221473,-496.729614,HOLD
29 October 2025,571.316177,24.491642,1.136986,59.912759,0.555241,0.002648,-0.102748,2.406988,55.524122,54.409027,1.115095,-24724.598726,6360.158535,5991.275868,368.882666,-135.221473,-52.725885,HOLD
30 October 2025,556.691490,24.491642,1.134247,51.980413,0.515506,0.002745,-0.098882,2.363470,51.550636,54.409027,-2.858391,-24724.598726,5564.443559,5198.041256,366.402303,-135.221473,-848.440860,HOLD
31 October 2025,548.913898,24.491642,1.131507,47.957956,0.493670,0.002789,-0.096556,2.329100,49.366972,54.409027,-5.042055,-24724.598726,5141.272346,4795.795619,345.476727,-135.221473,-1271.612073,HOLD
1 November 2025,554.445289,24.491642,1.128767,50.632844,0.508718,0.002765,-0.098364,2.349455,50.871846,54.409027,-3.537181,-24724.598726,5442.229942,5063.284355,378.945587,-135.221473,-970.654477,HOLD
2 November 2025,557.125645,24.491642,1.126027,51.907096,0.515813,0.002753,-0.099247,2.356657,51.581316,54.409027,-2.827711,-24724.598726,5588.065505,5190.709592,397.355913,-135.221473,-824.818914,HOLD
3 November 2025,565.277009,24.491642,1.123288,56.101020,0.537788,0.002707,-0.101630,2.379375,53.778781,54.409027,-0.630246,-24724.598726,6031.573280,5610.102047,421.471233,-135.221473,-381.311140,HOLD
4 November 2025,556.967672,24.491642,1.120548,51.627086,0.514784,0.002761,-0.099359,2.350482,51.478385,54.409027,-2.930642,-24724.598726,5579.470341,5162.708627,416.761714,-135.221473,-833.414078,HOLD
5 November 2025,554.238772,24.491642,1.117808,50.134019,0.506921,0.002779,-0.098612,2.337358,50.692131,54.409027,-3.716896,-24724.598726,5430.993543,5013.401897,417.591645,-135.221473,-981.890877,HOLD
6 November 2025,549.280380,24.491642,1.115068,47.557697,0.492751,0.002808,-0.097116,2.313573,49.275132,54.409027,-5.133895,-24724.598726,5161.212275,4755.769740,405.442535,-135.221473,-1251.672144,HOLD
7 November 2025,553.302527,24.491642,1.112329,49.463837,0.503693,0.002791,-0.098477,2.327934,50.369282,54.409027,-4.039745,-24724.598726,5380.053370,4946.383713,433.669657,-135.221473,-1032.831049,HOLD
8 November 2025,550.826994,24.491642,1.109589,48.127764,0.496446,0.002807,-0.097768,2.314670,49.644566,54.409027,-4.764461,-24724.598726,5245.361998,4812.776446,432.585552,-135.221473,-1167.522421,HOLD
9 November 2025,541.207850,24.491642,1.106849,43.388396,0.468878,0.002852,-0.094580,2.264614,46.887821,54.409027,-7.521205,-24724.598726,4721.993759,4338.839584,383.154175,-135.221473,-1690.890661,HOLD
10 November 2025,541.692616,24.491642,1.104110,43.521241,0.469906,0.002854,-0.094821,2.264285,46.990596,46.990596,-7.418431,-20706.089356,4748.369417,4352.124092,396.245325,-135.221473,-1437.565715,SELL
11 November 2025,538.520768,24.491642,1.101370,41.951433,0.460471,0.002868,-0.093744,2.243573,46.047086,46.990596,-0.943509,-20706.089356,4599.322359,4195.143289,404.179069,-362.170761,-1586.612773,HOLD
12 November 2025,546.894952,24.491642,1.098630,45.810985,0.484022,0.002839,-0.096768,2.285026,48.402173,46.990596,1.411577,-20706.089356,4992.830270,4581.098459,411.731811,-362.170761,-1193.104862,HOLD
13 November 2025,545.683265,24.491642,1.095890,45.130196,0.480235,0.002848,-0.096428,2.276150,48.023464,46.990596,1.032868,-20706.089356,4935.892384,4513.019627,422.872757,-362.170761,-1250.042748,HOLD
14 November 2025,544.506757,24.491642,1.093151,44.471112,0.476533,0.002856,-0.096092,2.267259,47.653264,46.990596,0.662668,-20706.089356,4880.607562,4447.111199,433.496363,-362.170761,-1305.327569,HOLD
15 November 2025,549.424579,24.491642,1.090411,46.751266,0.490195,0.002838,-0.097843,2.288137,49.019542,46.990596,2.028946,-20706.089356,5111.698936,4675.126572,436.572363,-362.170761,-1074.236195,HOLD
16 November 2025,557.880613,24.491642,1.087671,50.896782,0.513714,0.002798,-0.100613,2.319762,51.371359,46.990596,4.380763,-20706.089356,5509.053042,5089.678189,419.374854,-362.170761,-676.882089,HOLD
17 November 2025,551.455070,24.491642,1.084932,47.555268,0.495296,0.002836,-0.098668,2.291349,49.529597,49.529597,2.539001,-22106.234589,5207.112935,4755.526838,451.586098,-362.170761,-1031.710034,BUY
18 November 2025,570.571535,24.491642,1.082192,57.431012,0.548210,0.002724,-0.104358,2.350637,54.821034,49.529597,5.291437,-22106.234589,6153.943756,5743.101169,410.842587,-362.170761,-31.991375,HOLD
19 November 2025,576.367994,24.491642,1.079452,60.548379,0.563642,0.002685,-0.105891,2.358512,56.364207,49.529597,6.834610,-22106.234589,6441.040013,6054.837928,386.202084,-362.170761,255.104882,HOLD
20 November 2025,588.647142,24.491642,1.076712,67.560863,0.595825,0.002589,-0.108640,2.366135,59.582482,49.529597,10.052885,-22106.234589,7049.221257,6756.086260,293.134997,-362.170761,863.286125,HOLD
21 November 2025,590.662400,24.491642,1.073973,68.657776,0.600839,0.002576,-0.109126,2.363569,60.083918,49.529597,10.554321,-22106.234589,7149.036196,6865.777598,283.258598,-362.170761,963.101064,HOLD
22 November 2025,591.337446,24.491642,1.071233,68.954654,0.602391,0.002573,-0.109354,2.360804,60.239138,49.529597,10.709540,-22106.234589,7182.470932,6895.465360,287.005573,-362.170761,996.535801,HOLD
23 November 2025,594.864314,24.491642,1.068493,70.985112,0.611240,0.002545,-0.110088,2.357099,61.123964,49.529597,11.594366,-22106.234589,7357.155285,7098.511224,258.644061,-362.170761,1171.220154,HOLD
24 November 2025,600.414691,24.491642,1.065753,74.305627,0.625074,0.002498,-0.111096,2.350259,62.507357,62.507357,12.977759,-29898.271995,7632.063237,7430.562701,201.500537,-362.170761,1825.043011,BUY
25 November 2025,588.932378,24.491642,1.063014,67.186160,0.595596,0.002605,-0.109210,2.352512,59.559552,62.507357,-2.947805,-29898.271995,6914.334213,6718.615970,195.718242,-362.170761,728.399081,HOLD
26 November 2025,585.094943,24.491642,1.060274,64.811375,0.585326,0.002642,-0.108540,2.348321,58.532629,62.507357,-3.974727,-29898.271995,6674.466305,6481.137525,193.328780,-362.170761,488.531174,HOLD
27 November 2025,578.828764,24.491642,1.057534,61.088608,0.568380,0.002696,-0.107257,2.339724,56.837981,62.507357,-5.669376,-29898.271995,6282.784003,6108.860831,173.923172,-362.170761,96.848872,HOLD
28 November 2025,576.813946,24.491642,1.054795,59.842080,0.562691,0.002716,-0.106880,2.334119,56.269085,62.507357,-6.238272,-29898.271995,6156.843073,5984.208007,172.635066,-362.170761,-29.092058,HOLD
29 November 2025,576.515903,24.491642,1.052055,59.567637,0.561639,0.002722,-0.106907,2.330854,56.163865,62.507357,-6.343491,-29898.271995,6138.213167,5956.763714,181.449453,-362.170761,-47.721964,HOLD
30 November 2025,570.690999,24.491642,1.049315,56.237088,0.545394,0.002768,-0.105525,2.317077,54.539355,62.507357,-7.968002,-29898.271995,5774.113794,5623.708848,150.404946,-362.170761,-411.821337,HOLD
1 December 2025,559.396263,24.491642,1.046575,50.152886,0.513393,0.002845,-0.102370,2.281760,51.339335,51.339335,-11.168022,-23650.922282,5068.109746,5015.288574,52.821172,-362.170761,-918.106520,SELL
2 December 2025,564.299345,24.491642,1.043836,52.600285,0.526979,0.002819,-0.103935,2.294780,52.697854,51.339335,1.358520,-23650.922282,5319.830680,5260.028471,59.802210,-561.889627,-666.385585,HOLD
3 December 2025,571.092679,24.491642,1.041096,56.139054,0.545710,0.002777,-0.105924,2.309398,54.570994,51.339335,3.231659,-23650.922282,5668.595971,5613.905400,54.690571,-561.889627,-317.620294,HOLD
4 December 2025,572.388141,24.491642,1.038356,56.742013,0.549040,0.002772,-0.106364,2.309277,54.904019,51.339335,3.564684,-23650.922282,5735.104086,5674.201315,60.902771,-561.889627,-251.112179,HOLD
5 December 2025,577.558084,24.491642,1.035616,59.509675,0.563028,0.002737,-0.107767,2.315472,56.302839,51.339335,4.963504,-23650.922282,6000.525557,5950.967481,49.558077,-561.889627,14.309292,HOLD
6 December 2025,579.369310,24.491642,1.032877,60.425677,0.567737,0.002726,-0.108303,2.315094,56.773709,51.339335,5.434375,-23650.922282,6093.512702,6042.567693,50.945009,-561.889627,107.296436,HOLD
7 December 2025,584.331503,24.491642,1.030137,63.166823,0.580950,0.002690,-0.109530,2.317135,58.095000,51.339335,6.755665,-23650.922282,6348.268345,6316.682318,31.586028,-561.889627,362.052080,HOLD
8 December 2025,593.143409,24.491642,1.027397,68.278208,0.604134,0.002617,-0.111401,2.316315,60.413406,60.413406,9.074072,-29033.148023,6800.665773,6827.820781,-27.155008,-561.889627,958.400986,BUY
9 December 2025,591.890545,24.491642,1.024658,67.412142,0.600661,0.002632,-0.111279,2.313740,60.066063,60.413406,-0.347343,-29033.148023,6724.975964,6741.214229,-16.238265,-561.889627,738.759698,HOLD
10 December 2025,586.105278,24.491642,1.021918,63.871309,0.585076,0.002686,-0.110233,2.309754,58.507618,60.413406,-1.905788,-29033.148023,6375.468315,6387.130932,-11.662617,-561.889627,389.252049,HOLD
11 December 2025,584.286376,24.491642,1.019178,62.701668,0.579957,0.002706,-0.109951,2.305788,57.995713,60.413406,-2.417694,-29033.148023,6265.582213,6270.166837,-4.584624,-561.889627,279.365947,HOLD
12 December 2025,593.620209,24.491642,1.016438,68.119712,0.604652,0.002628,-0.111935,2.304959,60.465239,60.413406,0.051832,-29033.148023,6829.470857,6811.971185,17.499672,-561.889627,843.254592,HOLD
13 December 2025,602.938356,24.491642,1.013699,73.753234,0.628580,0.002543,-0.113586,2.294891,62.858048,60.413406,2.444642,-29033.148023,7392.411878,7375.323356,17.088523,-561.889627,1406.195613,HOLD
14 December 2025,607.912829,24.491642,1.010959,76.797015,0.640977,0.002497,-0.114389,2.284589,64.097718,60.413406,3.684312,-29033.148023,7692.936710,7679.701518,13.235192,-561.889627,1706.720445,HOLD
15 December 2025,595.796755,24.491642,1.008219,69.104492,0.609825,0.002619,-0.112665,2.295616,60.982518,60.413406,0.569112,-29033.148023,6960.963412,6910.449159,50.514254,-561.889627,974.747147,HOLD
16 December 2025,604.043498,24.491642,1.005479,74.107692,0.630954,0.002543,-0.114096,2.284996,63.095402,60.413406,2.681996,-29033.148023,7459.177261,7410.769218,48.408043,-561.889627,1472.960995,HOLD
17 December 2025,588.447533,24.491642,1.002740,64.471321,0.589920,0.002694,-0.111496,2.290809,58.992044,60.413406,-1.421363,-29033.148023,6516.971863,6447.132116,69.839747,-561.889627,530.755598,HOLD
18 December 2025,594.415507,24.491642,1.000000,67.926901,0.605656,0.002644,-0.112764,2.287717,60.565561,60.413406,0.152155,-29033.148023,6877.517555,6792.690091,84.827465,-561.889627,891.301290,HOLD
19 December 2025,587.369084,24.491642,0.997260,63.613920,0.586591,0.002711,-0.111498,2.284711,58.659078,60.413406,-1.754329,-29033.148023,6451.819128,6361.391967,90.427161,-561.889627,465.602862,HOLD
20 December 2025,589.904426,24.491642,0.994521,64.997742,0.593236,0.002693,-0.112133,2.282532,59.323647,60.413406,-1.089760,-29033.148023,6604.987738,6499.774233,105.213505,-561.889627,618.771473,HOLD
21 December 2025,585.298465,24.491642,0.991781,62.182804,0.580520,0.002737,-0.111280,2.277861,58.052000,60.413406,-2.361406,-29033.148023,6326.725976,6218.280448,108.445528,-561.889627,340.509710,HOLD
22 December 2025,583.219978,24.491642,0.989041,60.871256,0.574584,0.002759,-0.110927,2.273370,57.458369,57.458369,-2.955037,-27309.711357,6201.157508,6087.125597,114.031911,-561.889627,204.427693,SELL
23 December 2025,573.014755,24.491642,0.986301,55.044185,0.545736,0.002844,-0.108486,2.255351,54.573628,57.458369,-2.884741,-27309.711357,5614.782022,5504.418542,110.363479,-551.376077,-381.947793,HOLD
24 December 2025,580.140385,24.491642,0.983562,58.894266,0.565564,0.002793,-0.110426,2.264256,56.556374,57.458369,-0.901995,-27309.711357,6024.209073,5889.426576,134.782497,-551.376077,27.479258,HOLD
25 December 2025,579.719659,24.491642,0.980822,58.546186,0.564144,0.002800,-0.110436,2.260792,56.414358,57.458369,-1.044011,-27309.711357,6000.034886,5854.618623,145.416263,-551.376077,3.305071,HOLD
26 December 2025,584.073797,24.491642,0.978082,60.917459,0.576032,0.002769,-0.111576,2.262461,57.603233,57.458369,0.144864,-27309.711357,6250.216515,6091.745920,158.470595,-551.376077,253.486699,HOLD
27 December 2025,597.684103,24.491642,0.975342,68.895815,0.612717,0.002649,-0.114403,2.260206,61.271686,57.458369,3.813317,-27309.711357,7032.242533,6889.581547,142.660985,-551.376077,1035.512717,HOLD
28 December 2025,589.885245,24.491642,0.972603,64.085624,0.591569,0.002726,-0.113061,2.259434,59.156855,57.458369,1.698486,-27309.711357,6584.132864,6408.562419,175.570445,-551.376077,587.403049,HOLD
29 December 2025,592.163947,24.491642,0.969863,65.327118,0.597562,0.002709,-0.113634,2.256601,59.756201,59.756201,2.297832,-28670.404429,6715.063387,6532.711798,182.351589,-551.376077,747.060625,BUY
30 December 2025,593.634504,24.491642,0.967123,66.094815,0.601347,0.002700,-0.114036,2.253440,60.134733,59.756201,0.378532,-28670.404429,6802.938239,6609.481520,193.456719,-551.376077,806.208424,HOLD
31 December 2025,582.963990,24.491642,0.964384,59.721837,0.571789,0.002799,-0.111898,2.246819,57.178939,59.756201,-2.577262,-28670.404429,6165.308858,5972.183701,193.125157,-551.376077,168.579043,HOLD
1 January 2026,587.548767,24.491642,0.961644,62.259659,0.584317,0.002764,-0.113047,2.247056,58.431747,59.756201,-1.324454,-28670.404429,6439.277743,6225.965857,213.311887,-551.376077,442.547928,HOLD
2 January 2026,588.596001,24.491642,0.958904,62.759760,0.586996,0.002759,-0.113390,2.244512,58.699575,59.756201,-1.056626,-28670.404429,6501.856473,6275.975962,225.880511,-551.376077,505.126658,HOLD
3 January 2026,591.349025,24.491642,0.956164,64.272179,0.594356,0.002738,-0.114077,2.242027,59.435618,59.756201,-0.320583,-28670.404429,6666.366691,6427.217893,239.148798,-551.376077,669.636876,HOLD
4 January 2026,596.740247,24.491642,0.953425,67.400872,0.608802,0.002691,-0.115218,2.237553,60.880228,59.756201,1.124027,-28670.404429,6988.525645,6740.087229,248.438416,-551.376077,991.795830,HOLD
5 January 2026,603.630447,24.491642,0.950685,71.542575,0.626959,0.002626,-0.116468,2.228081,62.695928,62.695928,2.939727,-30444.912981,7400.257814,7154.257466,246.000348,-551.376077,1472.575038,BUY
6 January 2026,592.412914,24.491642,0.947945,64.562641,0.596675,0.002741,-0.114657,2.233153,59.667545,62.695928,-3.028382,-30444.912981,6696.964230,6456.264083,240.700148,-551.376077,700.234415,HOLD
7 January 2026,585.228336,24.491642,0.945205,60.233892,0.576520,0.002810,-0.113253,2.227974,57.652006,62.695928,-5.043922,-30444.912981,6246.520443,6023.389225,223.131217,-551.376077,249.790628,HOLD
8 January 2026,584.463479,24.491642,0.942466,59.680622,0.574136,0.002821,-0.113198,2.224404,57.413624,62.695928,-5.282303,-30444.912981,6198.566987,5968.062180,230.504808,-551.376077,201.837172,HOLD
9 January 2026,574.103876,24.491642,0.939726,53.775114,0.544190,0.002909,-0.110669,2.206612,54.419009,62.695928,-8.276919,-30444.912981,5549.062094,5377.511369,171.550725,-551.376077,-447.667721,HOLD
10 January 2026,571.083925,24.491642,0.936986,52.035123,0.535079,0.002935,-0.109919,2.196814,53.507924,62.695928,-9.188004,-30444.912981,5359.723475,5203.512258,156.211217,-551.376077,-637.006340,HOLD
11 January 2026,576.628771,24.491642,0.934247,54.935437,0.550974,0.002899,-0.111593,2.205325,55.097391,62.695928,-7.598537,-30444.912981,5707.362714,5493.543697,213.819017,-551.376077,-289.367101,HOLD
12 January 2026,574.115351,24.491642,0.931507,53.448824,0.543383,0.002922,-0.111019,2.197476,54.338338,54.338338,-8.357590,-25646.692445,5549.781543,5344.882404,204.899139,-551.376077,-387.368481,SELL
13 January 2026,567.834465,24.491642,0.928767,49.984615,0.524578,0.002971,-0.109275,2.179014,52.457758,54.338338,-1.880580,-25646.692445,5208.488606,4998.461550,210.027056,-610.955868,-728.661419,HOLD
14 January 2026,565.478612,24.491642,0.926027,48.648461,0.517239,0.002991,-0.108641,2.168865,51.723900,54.338338,-2.614438,-25646.692445,5080.475486,4864.846063,215.629423,-610.955868,-856.674538,HOLD
15 January 2026,568.852268,24.491642,0.923288,50.300667,0.526985,0.002973,-0.109814,2.175620,52.698464,54.338338,-1.639874,-25646.692445,5263.794332,5030.066718,233.727613,-610.955868,-673.355693,HOLD
16 January 2026,566.996531,24.491642,0.920548,49.218557,0.521139,0.002990,-0.109348,2.167222,52.113922,54.338338,-2.224416,-25646.692445,5162.956678,4921.855721,241.100957,-610.955868,-774.193346,HOLD
17 January 2026,559.662952,24.491642,0.917808,45.370600,0.498697,0.003038,-0.107007,2.138998,49.869654,54.338338,-4.468684,-25646.692445,4764.462200,4537.059954,227.402247,-610.955868,-1172.687824,HOLD
18 January 2026,550.090727,24.491642,0.915068,40.633386,0.469000,0.003086,-0.103534,2.092943,46.900001,54.338338,-7.438337,-25646.692445,4244.323383,4063.338597,180.984786,-610.955868,-1692.826641,HOLD
19 January 2026,541.375183,24.491642,0.912329,36.563412,0.441547,0.003116,-0.100010,2.040745,44.154675,44.154675,-10.183663,-20133.509867,3770.735201,3656.341167,114.394034,-610.955868,-1760.402421,SELL
20 January 2026,542.279366,24.491642,0.909589,36.863481,0.443933,0.003118,-0.100486,2.042859,44.393281,44.154675,0.238606,-20133.509867,3810.659123,3686.348135,124.310989,-1016.968270,-1720.478499,HOLD
21 January 2026,541.237059,24.491642,0.906849,36.302385,0.440245,0.003125,-0.100118,2.033090,44.024491,44.154675,-0.130183,-20133.509867,3764.636377,3630.238524,134.397853,-1016.968270,-1766.501245,HOLD
22 January 2026,554.920775,24.491642,0.904110,42.512232,0.482355,0.003084,-0.105796,2.102938,48.235523,44.154675,4.080849,-20133.509867,4368.836399,4251.223183,117.613217,-1016.968270,-1162.301223,HOLD
23 January 2026,549.161160,24.491642,0.901370,39.681752,0.464118,0.003112,-0.103637,2.071572,46.411812,44.154675,2.257138,-20133.509867,4114.522495,3968.175166,146.347330,-1016.968270,-1416.615127,HOLD
24 January 2026,542.837432,24.491642,0.898630,36.708115,0.443946,0.003134,-0.101073,2.032614,44.394598,44.154675,0.239923,-20133.509867,3835.300352,3670.811504,164.488848,-1016.968270,-1695.837270,HOLD
25 January 2026,538.909986,24.491642,0.895890,34.889359,0.431170,0.003146,-0.099416,2.004587,43.116955,44.154675,-1.037720,-20133.509867,3661.885256,3488.935922,172.949335,-1016.968270,-1869.252366,HOLD
26 January 2026,535.605760,24.491642,0.893151,33.383921,0.420302,0.003154,-0.097975,1.978947,42.030168,42.030168,-2.124507,-18995.611900,3515.988226,3338.392124,177.596102,-1016.968270,-1918.190282,SELL
27 January 2026,544.372878,24.491642,0.890411,37.087855,0.447466,0.003143,-0.102004,2.031489,44.746587,42.030168,2.716419,-18995.611900,3884.471648,3708.785500,175.686148,-1113.927385,-1549.706859,HOLD
28 January 2026,529.997045,24.491642,0.887671,30.885469,0.401625,0.003162,-0.095427,1.931216,40.162523,42.030168,-1.867645,-18995.611900,3280.252985,3088.546875,191.706110,-1113.927385,-2153.925522,HOLD
29 January 2026,529.832908,24.491642,0.884932,30.724209,0.400612,0.003166,-0.095415,1.926371,40.061168,42.030168,-1.969000,-18995.611900,3273.354290,3072.420950,200.933340,-1113.927385,-2160.824217,HOLD
30 January 2026,529.749556,24.491642,0.882192,30.595421,0.399851,0.003170,-0.095442,1.922128,39.985136,42.030168,-2.045032,-18995.611900,3269.850976,3059.542063,210.308913,-1113.927385,-2164.327531,HOLD
31 January 2026,522.659689,24.491642,0.879452,27.748290,0.376880,0.003164,-0.091879,1.861523,37.688032,42.030168,-4.342136,-18995.611900,2971.862679,2774.828975,197.033704,-1113.927385,-2462.315828,HOLD
1 February 2026,528.188275,24.491642,0.876712,29.785548,0.393893,0.003176,-0.094794,1.902798,39.389320,42.030168,-2.640848,-18995.611900,3204.230076,2978.554783,225.675293,-1113.927385,-2229.948431,HOLD
2 February 2026,531.315353,24.491642,0.873973,30.936422,0.403335,0.003183,-0.096431,1.923120,40.333505,40.333505,-1.696663,-18094.148580,3335.661666,3093.642210,242.019456,-1113.927385,-2013.804433,SELL
3 February 2026,526.198629,24.491642,0.871233,28.820441,0.386544,0.003181,-0.093906,1.879635,38.654406,40.333505,-1.679099,-18094.148580,3129.286277,2882.044056,247.242221,-1198.639793,-2220.179822,HOLD
4 February 2026,528.551274,24.491642,0.868493,29.643503,0.393523,0.003188,-0.095181,1.894668,39.352342,40.333505,-0.981163,-18094.148580,3224.176711,2964.350264,259.826447,-1198.639793,-2125.289388,HOLD
5 February 2026,528.137093,24.491642,0.865753,29.385784,0.391690,0.003192,-0.095036,1.887740,39.169034,40.333505,-1.164471,-18094.148580,3207.471331,2938.578369,268.892962,-1198.639793,-2141.994768,HOLD
6 February 2026,526.527557,24.491642,0.863014,28.665240,0.386034,0.003193,-0.094269,1.871197,38.603430,40.333505,-1.730075,-18094.148580,3142.553072,2866.524033,276.029039,-1198.639793,-2206.913027,HOLD
7 February 2026,526.009056,24.491642,0.860274,28.371481,0.383855,0.003196,-0.094062,1.863274,38.385461,40.333505,-1.948044,-18094.148580,3121.640135,2837.148057,284.492078,-1198.639793,-2227.825965,HOLD
8 February 2026,533.264632,24.491642,0.857534,31.142980,0.406582,0.003208,-0.097845,1.915794,40.658161,40.333505,0.324657,-18094.148580,3414.282940,3114.298012,299.984928,-1198.639793,-1935.183159,HOLD
9 February 2026,543.173920,24.491642,0.854795,35.226742,0.437889,0.003204,-0.102661,1.979126,43.788940,43.788940,3.455435,-19971.050685,3813.959259,3522.674238,291.285021,-1198.639793,-1667.056129,BUY
10 February 2026,553.599359,24.491642,0.852055,39.858398,0.470749,0.003179,-0.107272,2.033152,47.074880,43.788940,3.285940,-19971.050685,4270.478162,3985.839821,284.638341,-1198.639793,-1078.987937,HOLD
11 February 2026,536.174909,24.491642,0.849315,32.041635,0.414453,0.003220,-0.099521,1.925794,41.445271,43.788940,-2.343668,-19971.050685,3507.479960,3204.163527,303.316433,-1198.639793,-1841.986139,HOLD
12 February 2026,544.728176,24.491642,0.846575,35.600682,0.441513,0.003215,-0.103650,1.977979,44.151274,43.788940,0.362334,-19971.050685,3882.018479,3560.068238,321.950241,-1198.639793,-1467.447620,HOLD
13 February 2026,560.031131,24.491642,0.843836,42.621796,0.489971,0.003165,-0.110149,2.051700,48.997111,43.788940,5.208171,-19971.050685,4552.118627,4262.179630,289.938997,-1198.639793,-797.347472,HOLD
